user_lat,user_lon,dc_lat,dc_lon,dc_id,dc_region,dc_provider,distance_km,network_load,packet_loss,bandwidth,optimal_dc_id,optimal_dc
-18.953346,173.764407,-37.81,144.96,5,Australia-SE-1,Azure,3487.529386,0.930304,0.02487,886.76871,5,Azure-Australia-SE-1
-40.223874,178.629633,-37.81,144.96,5,Australia-SE-1,Azure,2903.732937,0.779751,0.045698,595.237453,5,Azure-Australia-SE-1
-50.564409,-127.926216,-37.81,144.96,5,Australia-SE-1,Azure,6680.902697,0.390686,0.024167,554.886204,5,Azure-Australia-SE-1
-15.359248,156.237257,-37.81,144.96,5,Australia-SE-1,Azure,2731.369442,0.221774,0.032029,667.735666,5,Azure-Australia-SE-1
-9.626938,-65.381085,37.33,-121.89,2,US-West-1,AWS,7856.96474,0.814128,0.02668,581.517964,2,AWS-US-West-1
-30.797705,140.616432,-37.81,144.96,5,Australia-SE-1,Azure,875.591185,0.79817,0.012907,634.644115,5,Azure-Australia-SE-1
25.241197,41.576943,52.37,4.9,3,West-Europe,Azure,4301.063903,0.46956,0.027541,994.040034,3,Azure-West-Europe
46.771236,-18.47978,53.34,-6.27,1,EU-West-1,AWS,1134.568847,0.869274,0.006759,571.560054,1,AWS-EU-West-1
-31.516839,-54.733045,37.33,-121.89,2,US-West-1,AWS,10350.76816,0.340376,0.02048,903.752667,2,AWS-US-West-1
66.488254,122.332043,25.03,121.56,4,Asia-East-1,GCP,4610.263268,0.531293,0.02638,774.427891,4,GCP-Asia-East-1
56.346621,-130.668032,37.33,-121.89,2,US-West-1,AWS,2213.254044,0.338425,0.047716,921.387436,2,AWS-US-West-1
29.244672,165.722597,25.03,121.56,4,Asia-East-1,GCP,4369.907432,0.602633,0.006786,617.157697,4,GCP-Asia-East-1
-58.936756,154.49707,-37.81,144.96,5,Australia-SE-1,Azure,2446.847073,0.1965,0.007558,944.184719,5,Azure-Australia-SE-1
47.915485,128.054659,25.03,121.56,4,Asia-East-1,GCP,2607.857806,0.51106,0.008283,867.020631,4,GCP-Asia-East-1
-34.548073,93.645651,-37.81,144.96,5,Australia-SE-1,Azure,4562.10225,0.15804,0.030302,707.322651,5,Azure-Australia-SE-1
2.668535,80.963709,25.03,121.56,4,Asia-East-1,GCP,5005.13196,0.571854,0.039557,935.229968,4,GCP-Asia-East-1
6.891022,96.473921,25.03,121.56,4,Asia-East-1,GCP,3343.145356,0.398354,0.032544,878.028427,4,GCP-Asia-East-1
52.138507,12.855645,52.37,4.9,3,West-Europe,Azure,541.86962,0.502433,0.036277,517.859093,3,Azure-West-Europe
-26.463186,-59.915962,37.33,-121.89,2,US-West-1,AWS,9597.951349,0.577117,0.042136,684.386974,2,AWS-US-West-1
-17.359993,-40.785365,53.34,-6.27,1,EU-West-1,AWS,8527.647368,0.406086,0.022902,950.335679,1,AWS-EU-West-1
62.639983,-75.485709,52.37,4.9,3,West-Europe,Azure,4602.209513,0.147196,0.010075,797.355743,3,Azure-West-Europe
49.656012,177.637775,25.03,121.56,4,Asia-East-1,GCP,5501.040506,0.747377,0.035386,916.975733,4,GCP-Asia-East-1
-57.859513,52.202253,-37.81,144.96,5,Australia-SE-1,Azure,6679.995443,0.736213,0.045412,630.300267,5,Azure-Australia-SE-1
-10.221287,-97.104088,37.33,-121.89,2,US-West-1,AWS,5885.125346,0.343528,0.006662,623.745877,2,AWS-US-West-1
38.473259,2.307582,52.37,4.9,3,West-Europe,Azure,1558.171202,0.145803,0.043659,780.53857,3,Azure-West-Europe
43.412817,120.966198,25.03,121.56,4,Asia-East-1,GCP,2044.789996,0.44225,0.025305,833.272784,4,GCP-Asia-East-1
3.882922,-31.649772,53.34,-6.27,1,EU-West-1,AWS,5967.120293,0.555909,0.040514,991.656325,1,AWS-EU-West-1
69.838859,178.910589,37.33,-121.89,2,US-West-1,AWS,4981.436695,0.17907,0.013881,572.300219,2,AWS-US-West-1
-22.6422,-44.600605,52.37,4.9,3,West-Europe,Azure,9618.211089,0.600583,0.002542,814.761465,3,Azure-West-Europe
36.383674,-47.656386,52.37,4.9,3,West-Europe,Azure,4422.063922,0.51997,0.030827,900.406521,3,Azure-West-Europe
30.271429,79.237682,25.03,121.56,4,Asia-East-1,GCP,4185.365047,0.788368,0.007892,650.893606,4,GCP-Asia-East-1
-26.789428,-39.759287,52.37,4.9,3,West-Europe,Azure,9811.752152,0.709455,0.00566,984.654334,3,Azure-West-Europe
44.033856,-8.941786,53.34,-6.27,1,EU-West-1,AWS,1053.020454,0.155857,0.047153,940.898943,1,AWS-EU-West-1
19.158995,126.584078,25.03,121.56,4,Asia-East-1,GCP,832.913443,0.1337,0.035445,521.929177,4,GCP-Asia-East-1
66.636277,105.0464,25.03,121.56,4,Asia-East-1,GCP,4766.881082,0.494131,0.018557,961.010749,4,GCP-Asia-East-1
28.921986,-139.579273,37.33,-121.89,2,US-West-1,AWS,1889.443763,0.699804,0.033169,856.328034,2,AWS-US-West-1
-59.029,89.326476,-37.81,144.96,5,Australia-SE-1,Azure,4554.814213,0.450307,0.042276,901.456277,5,Azure-Australia-SE-1
54.738611,-10.76815,52.37,4.9,3,West-Europe,Azure,1065.478775,0.272185,0.027389,502.308828,3,Azure-West-Europe
42.659066,-31.792451,53.34,-6.27,1,EU-West-1,AWS,2221.385422,0.293969,0.028104,692.952535,1,AWS-EU-West-1
-25.252271,169.200839,-37.81,144.96,5,Australia-SE-1,Azure,2676.054253,0.336514,0.016432,675.211732,5,Azure-Australia-SE-1
39.990919,-73.009355,53.34,-6.27,1,EU-West-1,AWS,5101.373591,0.184096,0.002641,868.470718,1,AWS-EU-West-1
49.682335,170.139653,37.33,-121.89,2,US-West-1,AWS,5454.60669,0.185411,0.013355,875.222503,2,AWS-US-West-1
1.110613,89.290747,25.03,121.56,4,Asia-East-1,GCP,4366.373858,0.565439,0.024519,878.025435,4,GCP-Asia-East-1
12.738344,108.351045,25.03,121.56,4,Asia-East-1,GCP,1946.387648,0.886905,0.021872,630.456737,4,GCP-Asia-East-1
44.572728,-12.850968,52.37,4.9,3,West-Europe,Azure,1563.261555,0.200941,0.015467,585.289402,3,Azure-West-Europe
36.98553,86.857328,25.03,121.56,4,Asia-East-1,GCP,3539.98785,0.405541,0.036462,608.712393,4,GCP-Asia-East-1
-12.945026,121.819843,-37.81,144.96,5,Australia-SE-1,Azure,3590.492949,0.344233,0.020108,587.675006,5,Azure-Australia-SE-1
-28.341672,-48.43988,37.33,-121.89,2,US-West-1,AWS,10572.29147,0.250447,0.03939,772.513263,2,AWS-US-West-1
49.774945,-125.505439,37.33,-121.89,2,US-West-1,AWS,1413.710803,0.91873,0.022241,953.278959,2,AWS-US-West-1
68.859712,-129.533495,37.33,-121.89,2,US-West-1,AWS,3536.86468,0.549597,0.048691,954.730272,2,AWS-US-West-1
25.373799,-97.180752,37.33,-121.89,2,US-West-1,AWS,2684.607905,0.824967,0.037557,712.194952,2,AWS-US-West-1
-20.933113,-86.63231,37.33,-121.89,2,US-West-1,AWS,7456.599043,0.720975,0.025294,854.555711,2,AWS-US-West-1
31.560202,151.04661,25.03,121.56,4,Asia-East-1,GCP,2966.98549,0.611462,0.023563,765.263293,4,GCP-Asia-East-1
31.955008,-137.927994,37.33,-121.89,2,US-West-1,AWS,1581.591475,0.306407,0.006092,888.958555,2,AWS-US-West-1
-0.503315,109.275607,25.03,121.56,4,Asia-East-1,GCP,3131.838766,0.639145,0.048801,954.006117,4,GCP-Asia-East-1
54.443116,-82.652247,37.33,-121.89,2,US-West-1,AWS,3516.892385,0.477988,0.044621,627.171806,2,AWS-US-West-1
-2.390124,96.104831,25.03,121.56,4,Asia-East-1,GCP,4102.197367,0.675576,0.041098,780.351142,4,GCP-Asia-East-1
51.202623,113.58012,25.03,121.56,4,Asia-East-1,GCP,2988.687522,0.121422,0.002631,690.395609,4,GCP-Asia-East-1
60.168923,-1.465279,53.34,-6.27,1,EU-West-1,AWS,813.352179,0.227193,0.043056,805.990335,1,AWS-EU-West-1
38.384606,-72.627674,53.34,-6.27,1,EU-West-1,AWS,5192.983936,0.25082,0.020007,781.15184,1,AWS-EU-West-1
46.500052,-7.232462,53.34,-6.27,1,EU-West-1,AWS,763.663175,0.702928,0.041849,750.521809,1,AWS-EU-West-1
29.853994,113.932972,25.03,121.56,4,Asia-East-1,GCP,923.818006,0.273952,0.003334,788.79822,4,GCP-Asia-East-1
49.006557,-65.563347,53.34,-6.27,1,EU-West-1,AWS,4041.194497,0.639885,0.007484,654.928752,1,AWS-EU-West-1
-17.950705,-48.198951,53.34,-6.27,1,EU-West-1,AWS,8884.624688,0.126353,0.015216,963.156824,1,AWS-EU-West-1
28.303296,-82.879587,37.33,-121.89,2,US-West-1,AWS,3752.29461,0.230372,0.048584,883.362386,2,AWS-US-West-1
53.687319,-78.547417,37.33,-121.89,2,US-West-1,AWS,3757.107806,0.237157,0.025518,997.547889,2,AWS-US-West-1
57.054375,-113.309256,37.33,-121.89,2,US-West-1,AWS,2282.870457,0.703779,0.045794,626.503551,2,AWS-US-West-1
32.49435,146.571092,25.03,121.56,4,Asia-East-1,GCP,2567.967452,0.339209,0.012121,961.51163,4,GCP-Asia-East-1
48.177697,-17.405384,53.34,-6.27,1,EU-West-1,AWS,969.312951,0.850373,0.040584,676.232711,1,AWS-EU-West-1
-32.702649,145.089235,-37.81,144.96,5,Australia-SE-1,Azure,568.03257,0.370033,0.029576,840.650181,5,Azure-Australia-SE-1
49.874257,-124.770605,37.33,-121.89,2,US-West-1,AWS,1413.72615,0.439881,0.018675,652.406165,2,AWS-US-West-1
7.629325,117.294354,25.03,121.56,4,Asia-East-1,GCP,1987.180425,0.106789,0.041395,630.633868,4,GCP-Asia-East-1
42.584997,-115.398746,37.33,-121.89,2,US-West-1,AWS,804.205749,0.39105,0.02083,724.254575,2,AWS-US-West-1
-37.881574,149.438159,-37.81,144.96,5,Australia-SE-1,Azure,393.255327,0.821603,0.024023,958.943806,5,Azure-Australia-SE-1
40.185581,-90.630507,37.33,-121.89,2,US-West-1,AWS,2714.90977,0.731819,0.044642,809.346248,2,AWS-US-West-1
29.479012,6.689146,52.37,4.9,3,West-Europe,Azure,2549.602414,0.263756,0.024823,767.096065,3,Azure-West-Europe
-37.817818,-72.570401,-37.81,144.96,5,Australia-SE-1,Azure,10767.79955,0.217326,0.001901,728.559359,5,Azure-Australia-SE-1
59.166031,-91.834898,53.34,-6.27,1,EU-West-1,AWS,4955.239609,0.461166,0.01819,916.859083,1,AWS-EU-West-1
-16.935177,-39.254096,53.34,-6.27,1,EU-West-1,AWS,8427.688396,0.278537,0.047425,526.007396,1,AWS-EU-West-1
63.554895,16.773792,53.34,-6.27,1,EU-West-1,AWS,1740.082454,0.547652,0.04301,958.74552,1,AWS-EU-West-1
-27.7525,134.805558,-37.81,144.96,5,Australia-SE-1,Azure,1464.912971,0.417025,0.007427,581.558168,5,Azure-Australia-SE-1
-25.060417,-36.759423,53.34,-6.27,1,EU-West-1,AWS,9200.844308,0.929002,0.008317,680.989662,1,AWS-EU-West-1
54.371785,39.79833,52.37,4.9,3,West-Europe,Azure,2301.989328,0.522881,0.031564,954.03579,3,Azure-West-Europe
40.896195,16.307156,52.37,4.9,3,West-Europe,Azure,1540.758889,0.604247,0.024834,619.40777,3,Azure-West-Europe
36.74646,134.440502,25.03,121.56,4,Asia-East-1,GCP,1787.568427,0.590985,0.002537,740.851076,4,GCP-Asia-East-1
-56.486221,-10.962084,-37.81,144.96,5,Australia-SE-1,Azure,9286.929765,0.910889,0.022313,571.869277,5,Azure-Australia-SE-1
36.315774,-119.436506,37.33,-121.89,2,US-West-1,AWS,245.775439,0.189891,0.047797,910.09459,2,AWS-US-West-1
-13.886244,-150.270211,37.33,-121.89,2,US-West-1,AWS,6421.553905,0.656844,0.014121,901.216255,2,AWS-US-West-1
51.489862,126.397853,25.03,121.56,4,Asia-East-1,GCP,2970.812907,0.168451,0.019338,837.570024,4,GCP-Asia-East-1
-37.262435,69.173398,-37.81,144.96,5,Australia-SE-1,Azure,6481.970714,0.531198,0.042103,652.973215,5,Azure-Australia-SE-1
-53.461243,-121.977463,-37.81,144.96,5,Australia-SE-1,Azure,6908.852402,0.802427,0.032668,890.404336,5,Azure-Australia-SE-1
66.641337,126.222072,25.03,121.56,4,Asia-East-1,GCP,4638.361377,0.226272,0.048503,613.633579,4,GCP-Asia-East-1
-51.941166,166.960145,-37.81,144.96,5,Australia-SE-1,Azure,2322.724158,0.495178,0.016474,849.977541,5,Azure-Australia-SE-1
49.48543,-1.390696,52.37,4.9,3,West-Europe,Azure,544.903216,0.212999,0.041538,953.242775,3,Azure-West-Europe
-30.072476,-36.727874,37.33,-121.89,2,US-West-1,AWS,11589.96356,0.157197,0.028333,961.546222,2,AWS-US-West-1
32.863162,154.849176,25.03,121.56,4,Asia-East-1,GCP,3338.927602,0.24631,0.005274,824.780285,4,GCP-Asia-East-1
-50.257343,-102.039505,-37.81,144.96,5,Australia-SE-1,Azure,8239.149743,0.607914,0.024164,563.414316,5,Azure-Australia-SE-1
50.068992,-81.007755,37.33,-121.89,2,US-West-1,AWS,3524.042746,0.208474,0.002025,716.186663,2,AWS-US-West-1
43.294625,-8.899364,53.34,-6.27,1,EU-West-1,AWS,1133.583616,0.235963,0.005327,653.36086,1,AWS-EU-West-1
-26.240548,161.231462,-37.81,144.96,5,Australia-SE-1,Azure,1996.521674,0.35963,0.014071,584.676104,5,Azure-Australia-SE-1
-38.205159,175.298508,-37.81,144.96,5,Australia-SE-1,Azure,2646.454355,0.498969,0.019889,997.420657,5,Azure-Australia-SE-1
-44.298474,173.500074,-37.81,144.96,5,Australia-SE-1,Azure,2485.120634,0.807461,0.027384,955.289404,5,Azure-Australia-SE-1
45.635736,11.139238,52.37,4.9,3,West-Europe,Azure,875.536886,0.1554,0.01738,593.819496,3,Azure-West-Europe
25.488299,144.084084,25.03,121.56,4,Asia-East-1,GCP,2262.96996,0.635286,0.034379,805.343278,4,GCP-Asia-East-1
45.547734,-113.791969,37.33,-121.89,2,US-West-1,AWS,1134.774377,0.786661,0.009546,805.975512,2,AWS-US-West-1
36.811531,118.841435,25.03,121.56,4,Asia-East-1,GCP,1335.281522,0.32444,0.008104,989.693229,4,GCP-Asia-East-1
-39.324212,-11.703132,52.37,4.9,3,West-Europe,Azure,10321.48934,0.141003,0.036794,716.7239,3,Azure-West-Europe
-34.441222,156.752632,-37.81,144.96,5,Australia-SE-1,Azure,1122.457337,0.663489,0.046128,627.52094,5,Azure-Australia-SE-1
24.769981,-137.203333,37.33,-121.89,2,US-West-1,AWS,2014.28577,0.298553,0.017315,889.996969,2,AWS-US-West-1
-17.490935,-6.014336,53.34,-6.27,1,EU-West-1,AWS,7876.078881,0.38118,0.004561,825.009414,1,AWS-EU-West-1
-9.703852,142.337664,25.03,121.56,4,Asia-East-1,GCP,4470.761896,0.285352,0.002897,658.924003,4,GCP-Asia-East-1
-31.5601,160.560851,-37.81,144.96,5,Australia-SE-1,Azure,1583.900805,0.385925,0.028344,659.791798,5,Azure-Australia-SE-1
-58.953255,158.672727,-37.81,144.96,5,Australia-SE-1,Azure,2548.293022,0.6064,0.033158,601.666478,5,Azure-Australia-SE-1
0.271897,106.249168,-37.81,144.96,5,Australia-SE-1,Azure,5799.044477,0.239192,0.019213,967.558043,5,Azure-Australia-SE-1
-26.326376,-34.24914,53.34,-6.27,1,EU-West-1,AWS,9261.504881,0.245797,0.027167,766.382718,1,AWS-EU-West-1
25.076694,-77.882828,37.33,-121.89,2,US-West-1,AWS,4358.047938,0.60835,0.022821,739.823188,2,AWS-US-West-1
34.257902,-132.952098,37.33,-121.89,2,US-West-1,AWS,1053.790748,0.167989,0.013491,649.558976,2,AWS-US-West-1
45.136444,-65.237417,53.34,-6.27,1,EU-West-1,AWS,4249.104975,0.342359,0.044164,501.001035,1,AWS-EU-West-1
39.863703,-78.677692,37.33,-121.89,2,US-West-1,AWS,3729.347439,0.438547,0.031343,776.457689,2,AWS-US-West-1
-20.499333,-48.173461,53.34,-6.27,1,EU-West-1,AWS,9142.806952,0.226155,0.047126,836.098889,1,AWS-EU-West-1
60.330955,-19.39919,53.34,-6.27,1,EU-West-1,AWS,1110.763712,0.2632,0.026661,770.560518,1,AWS-EU-West-1
60.830215,27.990237,52.37,4.9,3,West-Europe,Azure,1683.793993,0.254667,0.003948,747.257705,3,Azure-West-Europe
24.502571,126.540837,25.03,121.56,4,Asia-East-1,GCP,506.281194,0.597238,0.021911,826.927604,4,GCP-Asia-East-1
59.524162,47.947571,53.34,-6.27,1,EU-West-1,AWS,3305.159707,0.223584,0.038724,673.941348,1,AWS-EU-West-1
48.921436,9.738382,52.37,4.9,3,West-Europe,Azure,513.027765,0.81451,0.028549,951.71853,3,Azure-West-Europe
50.979899,81.255923,25.03,121.56,4,Asia-East-1,GCP,4470.379719,0.452663,0.028751,876.948339,4,GCP-Asia-East-1
-26.274266,-52.321728,52.37,4.9,3,West-Europe,Azure,10352.89494,0.122511,0.003876,545.171382,3,Azure-West-Europe
51.529565,9.139505,52.37,4.9,3,West-Europe,Azure,305.160425,0.716178,0.037316,772.598807,3,Azure-West-Europe
-7.738492,128.927885,-37.81,144.96,5,Australia-SE-1,Azure,3712.69086,0.204272,0.014084,505.786048,5,Azure-Australia-SE-1
-29.631543,171.777819,-37.81,144.96,5,Australia-SE-1,Azure,2630.456421,0.536115,0.010877,804.769638,5,Azure-Australia-SE-1
5.600899,44.06541,53.34,-6.27,1,EU-West-1,AWS,6979.620234,0.190889,0.036122,894.242642,1,AWS-EU-West-1
-34.090117,163.093472,-37.81,144.96,5,Australia-SE-1,Azure,1680.878615,0.169188,0.033236,840.146105,5,Azure-Australia-SE-1
53.291988,10.365897,52.37,4.9,3,West-Europe,Azure,381.135438,0.928512,0.009771,761.363465,3,Azure-West-Europe
-6.51946,144.044328,25.03,121.56,4,Asia-East-1,GCP,4269.230272,0.253563,0.011142,894.066456,4,GCP-Asia-East-1
68.559346,15.070783,53.34,-6.27,1,EU-West-1,AWS,2023.931005,0.717328,0.010013,672.599313,1,AWS-EU-West-1
-55.310412,1.968745,-37.81,144.96,5,Australia-SE-1,Azure,9080.368209,0.713615,0.010055,500.961846,5,Azure-Australia-SE-1
25.504867,-48.300137,53.34,-6.27,1,EU-West-1,AWS,4645.893754,0.8145,0.023276,875.5677,1,AWS-EU-West-1
-26.493624,164.313731,-37.81,144.96,5,Australia-SE-1,Azure,2206.898273,0.656132,0.014925,569.450974,5,Azure-Australia-SE-1
7.604722,-36.999301,53.34,-6.27,1,EU-West-1,AWS,5788.463744,0.575613,0.007646,903.244148,1,AWS-EU-West-1
-9.897757,150.510212,-37.81,144.96,5,Australia-SE-1,Azure,3152.9991,0.574367,0.032145,798.375944,5,Azure-Australia-SE-1
-29.571339,-94.091385,37.33,-121.89,2,US-West-1,AWS,7982.676143,0.797452,0.037758,610.997589,2,AWS-US-West-1
0.920809,116.36914,25.03,121.56,4,Asia-East-1,GCP,2738.194147,0.556333,0.048289,767.042219,4,GCP-Asia-East-1
11.288338,92.49842,25.03,121.56,4,Asia-East-1,GCP,3418.008099,0.174519,0.002377,873.841906,4,GCP-Asia-East-1
-22.721286,-55.907068,52.37,4.9,3,West-Europe,Azure,10206.39322,0.105342,0.006232,741.961981,3,Azure-West-Europe
35.333434,-137.017127,37.33,-121.89,2,US-West-1,AWS,1371.587247,0.655428,0.046615,636.22391,2,AWS-US-West-1
18.558387,43.159943,52.37,4.9,3,West-Europe,Azure,5008.798468,0.208921,0.024671,761.503202,3,Azure-West-Europe
11.580906,26.870195,53.34,-6.27,1,EU-West-1,AWS,5492.750328,0.303691,0.045688,768.973799,1,AWS-EU-West-1
46.645079,-6.000734,52.37,4.9,3,West-Europe,Azure,1010.451437,0.396985,0.026865,684.013433,3,Azure-West-Europe
44.907989,-63.596868,53.34,-6.27,1,EU-West-1,AWS,4156.674245,0.488759,0.047582,982.258425,1,AWS-EU-West-1
-13.30668,-34.014388,53.34,-6.27,1,EU-West-1,AWS,7867.650704,0.123201,0.016025,582.957058,1,AWS-EU-West-1
34.273362,-126.373006,37.33,-121.89,2,US-West-1,AWS,528.060738,0.462889,0.012391,713.007142,2,AWS-US-West-1
53.319679,10.292864,53.34,-6.27,1,EU-West-1,AWS,1097.413708,0.356251,0.036628,618.656042,1,AWS-EU-West-1
18.755093,157.86445,25.03,121.56,4,Asia-East-1,GCP,3798.553979,0.76844,0.03938,938.188814,4,GCP-Asia-East-1
58.066482,-111.535335,37.33,-121.89,2,US-West-1,AWS,2426.050874,0.355485,0.001625,817.095053,2,AWS-US-West-1
46.523129,-69.951005,37.33,-121.89,2,US-West-1,AWS,4334.67426,0.348159,0.021433,620.29116,2,AWS-US-West-1
-35.254697,27.115556,53.34,-6.27,1,EU-West-1,AWS,10364.05456,0.298994,0.002779,609.06671,1,AWS-EU-West-1
46.230603,-109.136306,37.33,-121.89,2,US-West-1,AWS,1445.045155,0.883657,0.046493,815.083792,2,AWS-US-West-1
-43.649911,-56.408347,-37.81,144.96,5,Australia-SE-1,Azure,10704.67357,0.69209,0.012789,999.281656,5,Azure-Australia-SE-1
34.517481,-34.534076,53.34,-6.27,1,EU-West-1,AWS,3045.998113,0.242073,0.031847,836.610649,1,AWS-EU-West-1
37.213929,-107.58069,37.33,-121.89,2,US-West-1,AWS,1265.021521,0.315918,0.008808,747.113902,2,AWS-US-West-1
25.170541,-137.073489,37.33,-121.89,2,US-West-1,AWS,1972.711874,0.572415,0.0121,818.348942,2,AWS-US-West-1
2.947964,110.126665,25.03,121.56,4,Asia-East-1,GCP,2743.741736,0.12794,0.047017,748.36018,4,GCP-Asia-East-1
54.001587,-136.247961,37.33,-121.89,2,US-West-1,AWS,2154.412025,0.78717,0.020303,713.348568,2,AWS-US-West-1
-20.975203,-26.892509,53.34,-6.27,1,EU-West-1,AWS,8498.707775,0.626232,0.008772,607.20301,1,AWS-EU-West-1
-49.486657,-107.528086,-37.81,144.96,5,Australia-SE-1,Azure,7988.483951,0.49042,0.002519,506.217876,5,Azure-Australia-SE-1
-28.934405,-51.78513,37.33,-121.89,2,US-West-1,AWS,10368.13685,0.359191,0.036432,829.731831,2,AWS-US-West-1
36.798686,0.639871,52.37,4.9,3,West-Europe,Azure,1763.226399,0.136125,0.012293,942.226217,3,Azure-West-Europe
-45.204609,154.045365,-37.81,144.96,5,Australia-SE-1,Azure,1115.908691,0.841454,0.011548,594.35896,5,Azure-Australia-SE-1
45.274687,-51.905737,52.37,4.9,3,West-Europe,Azure,4121.847223,0.201386,0.039094,909.780591,3,Azure-West-Europe
29.382464,125.772248,25.03,121.56,4,Asia-East-1,GCP,638.42526,0.334628,0.038506,518.02644,4,GCP-Asia-East-1
-24.064115,173.344718,-37.81,144.96,5,Australia-SE-1,Azure,3090.536293,0.651493,0.001009,853.004362,5,Azure-Australia-SE-1
3.651507,106.623423,25.03,121.56,4,Asia-East-1,GCP,2864.12653,0.890014,0.009615,832.646317,4,GCP-Asia-East-1
0.12136,21.674017,52.37,4.9,3,West-Europe,Azure,6016.552232,0.396999,0.042748,737.645765,3,Azure-West-Europe
39.989139,-87.484333,37.33,-121.89,2,US-West-1,AWS,2983.432005,0.39403,0.010657,595.497672,2,AWS-US-West-1
17.422182,-158.226225,37.33,-121.89,2,US-West-1,AWS,4176.437017,0.569674,0.040915,972.988814,2,AWS-US-West-1
54.207871,-12.8731,52.37,4.9,3,West-Europe,Azure,1195.598791,0.168468,0.006816,711.359781,3,Azure-West-Europe
40.544618,-89.18462,37.33,-121.89,2,US-West-1,AWS,2834.802064,0.946046,0.030358,746.578283,2,AWS-US-West-1
53.953723,-71.560563,37.33,-121.89,2,US-West-1,AWS,4215.175216,0.220094,0.020337,888.354252,2,AWS-US-West-1
-50.24798,171.788869,-37.81,144.96,5,Australia-SE-1,Azure,2530.552436,0.60171,0.01018,930.724015,5,Azure-Australia-SE-1
28.01678,109.638361,25.03,121.56,4,Asia-East-1,GCP,1231.087388,0.742108,0.002164,935.880052,4,GCP-Asia-East-1
-45.848928,-52.402301,-37.81,144.96,5,Australia-SE-1,Azure,10552.11742,0.158278,0.012005,528.709823,5,Azure-Australia-SE-1
4.788356,62.104392,25.03,121.56,4,Asia-East-1,GCP,6714.362545,0.475641,0.017052,575.525573,4,GCP-Asia-East-1
6.545537,106.436917,25.03,121.56,4,Asia-East-1,GCP,2610.296193,0.509515,0.008312,548.528029,4,GCP-Asia-East-1
37.179858,155.336603,25.03,121.56,4,Asia-East-1,GCP,3464.545264,0.420488,0.019501,824.298155,4,GCP-Asia-East-1
41.364526,-12.614377,52.37,4.9,3,West-Europe,Azure,1799.712036,0.107417,0.025222,847.076664,3,Azure-West-Europe
38.868607,-11.242626,53.34,-6.27,1,EU-West-1,AWS,1653.163341,0.597819,0.022718,865.883597,1,AWS-EU-West-1
10.867488,-88.542115,37.33,-121.89,2,US-West-1,AWS,4441.789103,0.123753,0.034517,960.562108,2,AWS-US-West-1
8.386273,-33.541383,52.37,4.9,3,West-Europe,Azure,5998.028629,0.351308,0.007816,526.501558,3,Azure-West-Europe
-38.547098,-54.714962,52.37,4.9,3,West-Europe,Azure,11630.46901,0.349216,0.022083,812.588053,3,Azure-West-Europe
51.403032,108.951559,25.03,121.56,4,Asia-East-1,GCP,3122.374395,0.200044,0.017625,867.507061,4,GCP-Asia-East-1
65.507976,-114.47914,37.33,-121.89,2,US-West-1,AWS,3170.199444,0.363321,0.027742,961.535143,2,AWS-US-West-1
69.051599,157.957846,25.03,121.56,4,Asia-East-1,GCP,5450.059346,0.210891,0.023873,658.920422,4,GCP-Asia-East-1
47.252024,19.552879,52.37,4.9,3,West-Europe,Azure,1192.480738,0.34789,0.043119,778.196458,3,Azure-West-Europe
33.141567,1.856102,52.37,4.9,3,West-Europe,Azure,2152.013906,0.357979,0.0489,922.607321,3,Azure-West-Europe
-4.805242,-125.194414,37.33,-121.89,2,US-West-1,AWS,4697.722163,0.434782,0.04114,778.224905,2,AWS-US-West-1
52.562751,-10.740823,52.37,4.9,3,West-Europe,Azure,1057.696161,0.222462,0.003856,858.197784,3,Azure-West-Europe
58.948625,-178.577943,37.33,-121.89,2,US-West-1,AWS,4654.767359,0.62151,0.0444,665.342366,2,AWS-US-West-1
40.329562,-7.842676,53.34,-6.27,1,EU-West-1,AWS,1451.53871,0.798849,0.033238,975.642694,1,AWS-EU-West-1
-42.42627,-129.705463,-37.81,144.96,5,Australia-SE-1,Azure,6954.922361,0.391239,0.013978,863.887528,5,Azure-Australia-SE-1
61.635698,130.861192,25.03,121.56,4,Asia-East-1,GCP,4130.454552,0.652931,0.047828,857.892135,4,GCP-Asia-East-1
0.893267,102.015665,25.03,121.56,4,Asia-East-1,GCP,3407.187003,0.20389,0.013336,744.302494,4,GCP-Asia-East-1
-19.525576,-38.237443,53.34,-6.27,1,EU-West-1,AWS,8664.3162,0.36933,0.038579,961.432343,1,AWS-EU-West-1
42.715865,-128.131264,37.33,-121.89,2,US-West-1,AWS,800.210984,0.833975,0.042933,504.745092,2,AWS-US-West-1
32.476541,125.425751,25.03,121.56,4,Asia-East-1,GCP,909.525319,0.492103,0.024851,620.341797,4,GCP-Asia-East-1
-9.136734,107.520419,25.03,121.56,4,Asia-East-1,GCP,4092.477931,0.552039,0.012487,984.929851,4,GCP-Asia-East-1
44.011791,-26.424667,53.34,-6.27,1,EU-West-1,AWS,1797.060058,0.504541,0.011125,620.910723,1,AWS-EU-West-1
-17.648443,18.053736,52.37,4.9,3,West-Europe,Azure,7888.881256,0.39141,0.004788,927.560393,3,Azure-West-Europe
40.422652,2.829892,52.37,4.9,3,West-Europe,Azure,1337.788158,0.200522,0.024069,890.12873,3,Azure-West-Europe
